product_id	product_name	product_clean_name	result_sku	result_brand	result_type	result_formula	method_label	fuzzy_ratio	is_match_naive_regex	lev_dist_int	lev_dist_ratio
328	Starban400ml	starban 400 ml	Others				Others	39.0	True	10	
329	Sidabas400ml	sidabas 400 ml	Brucite	basf	mg		fuzzy	41.0	False	11	
330	Sidametrin400ml	sidametrin 400 ml	MestiKisrit	laoying	mg		fuzzy	41.0	False	12	
331	Satria1kg	satria 1 kg	MestiKisrit	laoying	mg		fuzzy	42.0	False	8	
332	Sagri Beat80gr	sagri beat 80 gr	Brucite	basf	mg		fuzzy	45.0	False	12	
333	Sagri Beat200gr	sagri beat 200 gr	Brucite	basf	mg		fuzzy	44.0	False	13	
334	Sidajos400ml	sidajos 400 ml	Others				Others	35.0	False	11	
335	Sulfox1ltr	sulfox 1 ltr	Others				Others	36.0	False	9	
336	Samite250ml	samite 250 ml	Brucite	basf	mg		fuzzy	43.0	False	10	
337	Sidafos1ltr	sidafos 1 ltr	KSP	tawon	fosfat		fuzzy	41.0	False	10	
338	Santa micro2	santa micro 2	Borat	mahkota	mikro		fuzzy	50.0	False	9	
339	Serendy25gr	serendy 25 gr	Others				Others	36.0	False	10	
340	Sidacron400ml	sidacron 400 ml	Others				Others	38.0	False	11	
341	Saporo100ml	saporo 100 ml	Others				Others	41.0	True	10	
342	Saporo250ml	saporo 250 ml	Others				Others	41.0	True	10	
343	Siklon	siklon	MestiKisrit	laoying	mg		fuzzy	43.0	False	5	
344	Silikonsuper1ltr	silikonsuper 1 ltr	Others				Others	39.0	False	14	
345	Silikon super5ltr	silikon super 5 ltr	Others				Others	37.0	False	14	
346	Sahri fix	sahri fix	Others				Others	34.0	False	7	
347	Top shot250ml	top shot 250 ml	NITROPHOSKA 13-10-20	basf	majemuk	 13-10-20	fuzzy	42.0	False	12	
348	Toxiput	toxiput	Others				Others	36.0	False	5	
349	Turex100gr	turex 100 gr	Urea PIM	pihc	urea		fuzzy	40.0	False	8	
350	Top power100ml	top power 100 ml	NITROPHOSKA PERFECT 15-5-20	basf	majemuk	 15-5-20	fuzzy	43.0	False	11	
351	Temik btol	temik btol	Others				Others	36.0	False	7	
352	Tali gawar pisah	tali gawar pisah	HXAS	dgw hextar	za		fuzzy	47.0	False	11	
353	Timber100gr	timber 100 gr	Others				Others	37.0	False	10	
354	Tri sagra250ml	tri sagra 250 ml	Others				Others	23.0	False	12	
355	Unimetrin500ml	unimetrin 500 ml	MestiKisrit	laoying	mg		fuzzy	42.0	False	11	
356	Uthane Blur1kg	uthane blur 1 kg	Brucite	basf	mg		fuzzy	45.0	False	11	
357	Vromeg300ml	vromeg 300 ml	Others				Others	36.0	False	9	
358	Victory1kg	victory 1 kg	Others				Others	37.0	False	9	
359	WOT 1.25ltr	wot 125 ltr	Others				Others	38.0	False	8	
360	Ziflo800gr	ziflo 800 gr	Others				Others	32.0	False	9	
361	Zychate 100gr	zychate 100 gr	Brucite	basf	mg		fuzzy	41.0	False	10	
362	Yamida 100gr	yamida 100 gr	Others				Others	39.0	False	10	
363	Winner50kg	winner 50 kg	Others				Others	33.0	False	10	
364	UNIK 50kg	unik 50 kg	Others				Others	31.0	False	8	
365	Pertiphos 50kg	pertiphos 50 kg	Fertiphos	pak tani	fosfat		levenshtein	50.0	False	6	0.6153846154
366	ZA Tawon50kg	za tawon 50 kg	CAP TAWON 15-15-15	tawon	majemuk	 15-15-15	levenshtein	55.0	False	9	0.6111111111
367	KCL P. Tani5kg	kcl p  tani 5 kg	Fertikali	pak tani	kalium		fuzzy	54.0	False	10	
368	Bio green25kg	bio green 25 kg	Phosgreen	pihc	fosfat		fuzzy	44.0	False	9	
369	Dolomit	dolomit	Others				Others	31.0	False	5	
370	Elegane	elegane	Others				Others	36.0	False	5	
371	Nisosin200gr	nisosin 200 gr	Others				Others	39.0	False	10	
372	PHONSKA	phonska	Others				Others	26.0	False	4	
373	Nitrabor	nitrabor	Others				Others	26.0	False	4	
374	gawar pisah	gawar pisah	Phosgreen	pihc	fosfat		fuzzy	44.0	False	7	
375	Racun tikus cair	racun tikus cair	Urea Daun Buah	pihc	urea		fuzzy	45.0	False	11	
376	organik	organik	Petro BioFertil	pihc	organik		fuzzy	40.0	False	5	
377	goldenmax	goldenmax	Others				Others	31.0	False	7	
378	cap walet	cap walet	Others				Others	35.0	False	7	
379	KCL (kalium klorida)	kcl kalium klorida	Fertikali	pak tani	kalium		fuzzy	47.0	False	13	
380	abacel 500ml	abacel 500 ml	Brucite	basf	mg		fuzzy	43.0	False	10	
381	PAG 500ml	pag 500 ml	Pelangi 20-10-18	pihc	majemuk	 20-10-18	fuzzy	41.0	False	8	
382	Convey 1lt	convey 1 lt	Others				Others	38.0	False	9	
383	kayaris 500ml	kayaris 500 ml	Others				Others	37.0	False	11	
384	Bonum500ml	bonum 500 ml	Others				Others	37.0	False	10	
385	Cornelia 500ml	cornelia 500 ml	Others				Others	37.0	False	10	
386	Gandewa 500ml	gandewa 500 ml	Others				Others	34.0	False	10	
387	Adengo 100ml	adengo 100 ml	Pelangi Agro 20-10-10	pihc	majemuk	 20-10-10	fuzzy	43.0	False	9	
388	Gramoxon 500ml	gramoxon 500 ml	Others				Others	37.0	False	12	
389	Gramoxon 1lt	gramoxon 1 lt	Others				Others	38.0	False	10	
390	Noxon 500ml	noxon 500 ml	Others				Others	36.0	False	10	
391	Noxon 1l	noxon 1 l	Others				Others	33.0	False	8	
392	Bravoxon 1lt	bravoxon 1 lt	Others				Others	39.0	False	10	
393	Raiquat 1lt	raiquat 1 lt	Nitralite	pihc	nitrogen		fuzzy	40.0	False	9	
394	Mourinho 1lt	mourinho 1 lt	Others				Others	37.0	False	9	
395	Quatxon 1lt	quatxon 1 lt	Others				Others	38.0	False	9	
396	Quickpro 1lt	quickpro 1 lt	ZK Petro	pihc	zk		fuzzy	41.0	False	10	
397	Supretok 500ml	supretok 500 ml	Urea Petro	pihc	urea		fuzzy	40.0	False	10	
398	Supretok 1lt	supretok 1 lt	SP-26 Petro	pihc	fosfat		fuzzy	43.0	False	9	
399	Simxon 1lt	simxon 1 lt	Others				Others	37.0	False	9	
400	Primatron 1lt	primatron 1 lt	HSP Astiva	tawon	fosfat		fuzzy	43.0	False	9	
401	Bravoxon 500ml	bravoxon 500 ml	Borate Evermax	laoying	mikro		fuzzy	42.0	False	12	
402	Bravoxon 5lt	bravoxon 5 lt	Others				Others	39.0	False	10	
403	Primaxon 500ml	primaxon 500 ml	Others				Others	38.0	False	11	
404	Primaxon 1lt	primaxon 1 lt	KSP	tawon	fosfat		fuzzy	41.0	False	10	
405	Primaxon 5lt	primaxon 5 lt	KSP	tawon	fosfat		fuzzy	41.0	False	10	
406	Among tani 16	among tani 16	Phosgro	pak tani	fosfat		fuzzy	44.0	False	8	
407	KCL mhkt	kcl mhkt	Others				Others	36.0	False	7	
408	DGW	dgw	Others				Others	29.0	False	3	
409	Dap meroke	dap meroke	Others				Others	22.0	False	6	
410	Dap tawon	dap tawon	Vrea	tawon	urea		fuzzy	58.0	False	6	
411	saprodap	saprodap	Others				Others	36.0	False	6	
412	NPK kujang	npk kujang	NPK Kujang 30-6-8	pihc	majemuk	 30-6-8	levenshtein	50.0	False	7	0.7647058824
413	ZA meroke	za meroke	MerokeZA	mutiara	za		fuzzy	43.0	False	4	
414	ZA DGW	za dgw	HXAS	dgw hextar	za		fuzzy	42.0	False	5	
415	mestac	mestac	Mestac	laoying	nitrogen		levenshtein	41.0	False	0	1.0
416	kanimas	kanimas	Others				Others	36.0	False	5	
417	phonska tawon	phonska tawon	Nitroplus (ZA)	tawon	za		fuzzy	53.0	False	8	
418	Ricestar extra100ml	ricestar extra 100 ml	Others				Others	44.0	True	16	
419	Ricestar extra250ml	ricestar extra 250 ml	Others				Others	44.0	True	16	
420	Rumpas100ml 	rumpas 100 ml 	Brucite	basf	mg		fuzzy	41.0	False	10	
421	Rumpas250ml	rumpas 250 ml	Brucite	basf	mg		fuzzy	43.0	False	9	
422	Topshot250ml	topshot 250 ml	NITROPHOSKA 13-10-20	basf	majemuk	 13-10-20	fuzzy	43.0	False	11	
423	riceback100ml	riceback 100 ml	Brucite	basf	mg		fuzzy	47.0	False	11	
424	Prowl250ml	prowl 250 ml	Others				Others	36.0	False	9	
425	Eros gold100gr	eros gold 100 gr	Others				Others	38.0	False	13	
426	Basmirata50gr	basmirata 50 gr	Borat	mahkota	mikro		fuzzy	47.0	False	11	
427	Satigold25gr	satigold 25 gr	Others				Others	36.0	False	11	
428	Metsulindo40gr	metsulindo 40 gr	MestiKisrit	laoying	mg		fuzzy	47.0	False	10	
429	Broadplus40gr	broadplus 40 gr	Urea Pusri	pihc	urea		fuzzy	46.0	False	9	
430	Vulgar400ml	vulgar 400 ml	Others				Others	38.0	False	9	
431	Indamin200ml	indamin 200 ml	Others				Others	37.0	False	11	
432	Indamin400ml	indamin 400 ml	Others				Others	33.0	False	11	
433	TMA200ml	tma 200 ml	Others				Others	38.0	False	8	
434	Tumini100ml	tumini 100 ml	Others				Others	37.0	False	10	
435	Gol-ok500ml	gol  ok 500 ml	Others				Others	34.0	False	11	
436	Amistartop 250ml	amistartop 250 ml	Others				Others	42.0	True	11	
437	Fillia250ml	fillia 250 ml	Fertikali	pak tani	kalium		fuzzy	42.0	False	10	
438	Explore250ml	explore 250 ml	Others				Others	36.0	False	10	
439	Adore250ml	adore 250 ml	Others				Others	37.0	False	9	
440	Sevila250ml	sevila 250 ml	Others				Others	38.0	False	10	
441	Fujiwan100ml	fujiwan 100 ml	Others				Others	36.0	False	10	
442	Fujiwan250ml	fujiwan 250 ml	Others				Others	36.0	False	10	
443	Fujiwan500ml	fujiwan 500 ml	Others				Others	36.0	False	10	
444	Ajos100ml	ajos 100 ml	Others				Others	36.0	False	9	
445	Ajos250ml	ajos 250 ml	Others				Others	32.0	False	9	
446	Kojo250ml	kojo 250 ml	Others				Others	32.0	False	9	
447	Vigolt250ml	vigolt 250 ml	Others				Others	36.0	False	10	
448	Bongkis250ml	bongkis 250 ml	Others				Others	37.0	False	11	
449	Benjos250ml	benjos 250 ml	Others				Others	37.0	False	10	
450	Tamaris 1lt	tamaris 1 lt	Others				Others	36.0	False	9	
451	Grasso1lt	grasso 1 lt	Others				Others	35.0	False	8	
452	Ultramax1lt	ultramax 1 lt	ULTRADAP 12-60-0	pak tani	majemuk	 12-60-0	levenshtein	43.0	False	8	0.625
453	Rumup1lt	rumup 1 lt	Others				Others	35.0	False	7	
454	Jum up1lt	jum up 1 lt	Others				Others	35.0	False	9	
455	Kon up1lt	kon up 1 lt	Others				Others	38.0	False	9	
456	Speed up1lt	speed up 1 lt	Phosgreen	pihc	fosfat		fuzzy	41.0	False	10	
457	Rum up500ml	rum up 500 ml	Others				Others	38.0	False	10	
458	Round up200ml	round up 200 ml	Others				Others	39.0	False	12	
459	Basmilah5lt	basmilah 5 lt	Others				Others	39.0	False	9	
460	Bongkis500ml	bongkis 500 ml	Others				Others	37.0	False	11	
461	Clober250ml	clober 250 ml	Others				Others	37.0	False	10	
462	Neoban250ml	neoban 250 ml	Others				Others	38.0	False	10	
463	Subatrin250ml	subatrin 250 ml	Brucite	basf	mg		fuzzy	40.0	False	11	
464	Chix500ml	chix 500 ml	Others				Others	38.0	False	8	
465	Klocyper500ml	klocyper 500 ml	Others				Others	39.0	False	12	
466	Hoky400ml	hoky 400 ml	Others				Others	38.0	False	9	
467	Laser500ml	laser 500 ml	Others				Others	38.0	False	9	
468	Methaclor 400ml	methaclor 400 ml	Mestac	laoying	nitrogen		fuzzy	41.0	False	12	
469	Wilbo500ml	wilbo 500 ml	Others				Others	32.0	False	9	
470	Emacel250ml	emacel 250 ml	EMCOTE 20-6-14	laoying	majemuk	 20-6-14	fuzzy	42.0	False	10	
471	Emacel500ml	emacel 500 ml	Others				Others	37.0	False	10	
472	Emacel1lt	emacel 1 lt	Others				Others	39.0	False	8	
473	Voltras200ml	voltras 200 ml	ULTRADAP 12-60-0	pak tani	majemuk	 12-60-0	fuzzy	43.0	False	11	
474	Sampoerna Mild 16	sampoerna mild 16	MerokeZA	mutiara	za		fuzzy	44.0	False	12	
475	hexone	hexone	Others				Others	26.0	False	4	
476	zigate	zigate	Others				Others	31.0	False	4	
477	noxone	noxone	Others				Others	30.0	False	5	
478	rambo	rambo	Others				Others	33.0	False	5	
479	mamigro 500 grm	mamigro 500 grm	Mutiara GROWER 15-09-20+TE	mutiara	majemuk	 15-9-20	fuzzy	41.0	False	11	
480	mamigro daun 100grm	mamigro daun 100 grm	Urea Daun Buah	pihc	urea		fuzzy	41.0	False	14	
481	mamigro buah 100grm	mamigro buah 100 grm	Urea Daun Buah	pihc	urea		fuzzy	41.0	False	14	
482	teh pucuk	teh pucuk	Urea Pusri	pihc	urea		fuzzy	41.0	False	6	
483	PUCUK	pucuk	Others				Others	32.0	False	5	
484	obat buldok	obat buldok	Borat	mahkota	mikro		fuzzy	40.0	False	8	
485	LA Mild menthol 16	la mild menthol 16	ZA Plus Petro	pihc	za		fuzzy	41.0	False	12	
486	NPK MUTIARA	npk mutiara	MerokeZA	mutiara	za		fuzzy	60.0	False	6	
487	SIDAFOS 1 L	sidafos 1 l	Others				Others	38.0	False	9	
488	teh gelas	teh gelas	Brucite	basf	mg		fuzzy	42.0	False	6	
489	sampuerna	sampuerna	Urea PIM	pihc	urea		fuzzy	44.0	False	5	
490	AP BOOTS SLIP ON HITAM	ap boots slip on hitam	Mahkota Kieserite	mahkota	mg		fuzzy	44.0	False	16	
491	AP BOOTS SLIP ON PUTIH	ap boots slip on putih	ZA Plus Petro	pihc	za		fuzzy	47.0	False	15	
492	SERENDY	serendy	Others				Others	29.0	False	5	
493	BROADPLUS	broadplus	Nitroplus (ZA)	tawon	za		fuzzy	40.0	False	6	
494	Golma 240ec 50ml	golma 240 ec 50 ml	Others				Others	38.0	False	12	
495	Golma 240ec 100ml	golma 240 ec 100 ml	Others				Others	38.0	False	12	
496	Hp	hp	Others				Others	17.0	True	2	
497	rokok surya	rokok surya	MerokeROCK	mutiara	fosfat		fuzzy	50.0	False	8	
498	beras	beras	Others				Others	40.0	True	2	0.6
499	teh	teh	Others				Others	25.0	False	3	
500	ponska plus	ponska plus	Phosgro	pak tani	fosfat		fuzzy	41.0	False	8	
501	Urea pril kaltim 5kg 	urea pril kaltim 5 kg 	Urea Pusri	pihc	urea		fuzzy	52.0	False	14	
502	pupuk urea petro 5kg	pupuk urea petro 5 kg	Urea Petro	pihc	urea		fuzzy	59.0	False	11	
503	phoska plus kemasan 5kg	phoska plus kemasan 5 kg	NITROPHOSKA PLUS 12-12-17-2	basf	majemuk	 12-12-17	fuzzy	49.0	False	16	
504	Fertiphos	fertiphos	Fertiphos	pak tani	fosfat		levenshtein	53.0	False	0	1.0
505	Daun Buah Granul 2kg	daun buah granul 2 kg	Urea Daun Buah	pihc	urea		fuzzy	53.0	False	15	
506	Daun Buah 20kg	daun buah 20 kg	Urea Daun Buah	pihc	urea		fuzzy	56.0	False	11	
507	KCL MAHKOTA	kcl mahkota	Mahkota ZA	mahkota	za		fuzzy	56.0	False	7	
508	Sanmex 250ml	sanmex 250 ml	Others				Others	35.0	False	10	
509	Sanmex 100ml	sanmex 100 ml	ENTEC 13-10-20	basf	majemuk	 13-10-20	fuzzy	40.0	False	10	
510	Centamec 250ml	centamec 250 ml	ENTEC 13-10-20	basf	majemuk	 13-10-20	fuzzy	48.0	False	9	
511	Centamec 100ml	centamec 100 ml	ENTEC 13-10-20	basf	majemuk	 13-10-20	fuzzy	52.0	False	9	
512	Avimax 100ml	avimax 100 ml	Others				Others	39.0	False	10	
513	Andromeda	andromeda	Vrea	tawon	urea		fuzzy	42.0	False	5	
514	Demolis 50ml	demolis 50 ml	Others				Others	35.0	False	9	
515	Demolish	demolish	Others				Others	33.0	False	6	
516	Demolish 200ml	demolish 200 ml	Pelangi 20-10-18	pihc	majemuk	 20-10-18	fuzzy	41.0	False	11	
517	Cronus	cronus	Others				Others	38.0	False	5	
518	NPK COMPACTION DGW	npk compaction dgw	COMPACTION DGW 15-15-15+TE	dgw hextar	majemuk	 15-15-15	fuzzy	44.0	False	13	
519	Mutiara 16 16 16 1kg	mutiara 16x16x16 1 kg	Mutiara 16-16-16	mutiara	majemuk	 16-16-16	levenshtein	72.0	False	5	0.8125
520	Tawon bost 1kg	tawon bost 1 kg	KSP	tawon	fosfat		fuzzy	58.0	False	11	
521	tawaon 16 16 16 1kg	tawaon 16x16x16 1 kg	CAP TAWON 16-16-16	tawon	majemuk	 16-16-16	levenshtein	65.0	False	8	0.6111111111
522	tawon 16 16 16 buron	tawon 16x16x16 buron	Pak Tani  16-16-16 Biru	pak tani	majemuk	 16-16-16	levenshtein	65.0	False	9	0.652173913
523	tawon 16 16 16 5kg	tawon 16x16x16 5 kg	CAP TAWON 16-16-16	tawon	majemuk	 16-16-16	levenshtein	67.0	False	7	0.6666666667
524	tawon bist 5kg	tawon bist 5 kg	KSP	tawon	fosfat		fuzzy	52.0	False	12	
525	tawon usp	tawon usp	Vrea	tawon	urea		fuzzy	58.0	False	5	
526	mutiara 16 16 16 5kg	mutiara 16x16x16 5 kg	Mutiara 16-16-16	mutiara	majemuk	 16-16-16	levenshtein	72.0	False	5	0.8125
527	NPK DGW 15 15 15 1kg	npk dgw 15x15x15 1 kg	NPK PIM 15-15-15	pihc	majemuk	 15-15-15	levenshtein	51.0	False	8	0.625
528	DGW Booster	dgw booster	HXAS	dgw hextar	za		fuzzy	41.0	False	6	
529	NPK PAKTANI 1KG	npk paktani 1 kg	ZA Pak Tani	pak tani	za		fuzzy	56.0	False	9	
530	pupuk cantik	pupuk cantik	Others				Others	34.0	False	7	
531	petro cas	petro cas	Petro-CAS	pihc	mikro		levenshtein	64.0	False	1	1.0
532	Djisamsu k12	djisamsu k 12	Others				Others	33.0	False	10	
533	pupuk	pupuk	Others				Others	32.0	False	4	
534	Decis 50ml	decis 50 ml	Others				Others	38.0	False	8	
535	kupru	kupru	Others				Others	32.0	False	3	
536	NPK tawon	npk tawon	KSP	tawon	fosfat		fuzzy	56.0	False	7	
537	furadan	furadan	Others				Others	39.0	False	5	
538	curaterr	curaterr	Urea Petro	pihc	urea		fuzzy	43.0	False	4	
539	dursban	dursban	Others				Others	30.0	False	5	
540	sorvex fungisida	sorvex fungisida	Borate Evermax	laoying	mikro		fuzzy	41.0	False	10	
541	trey	trey	Others				Others	32.0	False	2	
542	Herbisida Goal	herbisida goal	MerokeTSP	mutiara	fosfat		fuzzy	42.0	False	9	
543	Herbisida Zeram	herbisida zeram	HXAS	dgw hextar	za		fuzzy	42.0	False	10	
544	Herbisida Agil	herbisida agil	Fertikali	pak tani	kalium		fuzzy	46.0	False	9	
545	Herbisida Rumpas	herbisida rumpas	YaraVera	yara	urea		fuzzy	41.0	False	11	
546	Binonik 	binonik 	Others				Others	33.0	False	6	
547	Topsin 100ml	topsin 100 ml	NITROPHOSKA 13-10-20	basf	majemuk	 13-10-20	fuzzy	43.0	False	10	
548	Gudang garam Surya 12	gudang garam surya 12	YaraVera	yara	urea		fuzzy	46.0	False	14	
549	Topsin 400ml	topsin 400 ml	Others				Others	39.0	False	10	
550	canon 100ml	canon 100 ml	Others				Others	39.0	False	10	
551	canon 400ml	canon 400 ml	Others				Others	35.0	False	10	
552	Roundup 200ml	roundup 200 ml	Petro Niphos 20-20+13S	pihc	majemuk	 20-20-0	fuzzy	40.0	False	11	
553	Toundup 1L	toundup 1 l	Others				Others	31.0	False	9	
554	Markotop 250ml	markotop 250 ml	Mahkota ZA	mahkota	za		fuzzy	44.0	False	9	
555	markotop 500ml	markotop 500 ml	Mahkota ZA	mahkota	za		fuzzy	44.0	False	9	
556	Markotop 1L	markotop 1 l	MerokeMOP	mutiara	kalium		fuzzy	44.0	False	6	
557	Gandasil B	gandasil b	Others				Others	32.0	False	8	
558	Gandasil D	gandasil d	Others				Others	32.0	False	8	
559	Antracol 250gram	antracol 250 gram	Urea Nitrea	pihc	urea		fuzzy	47.0	False	11	
560	Antrocol 500gram	antrocol 500 gram	NITROPHOSKA 13-10-20	basf	majemuk	 13-10-20	fuzzy	44.0	False	11	
561	sampoerna 16	sampoerna 16	Others				Others	39.0	False	8	
562	urea non sub	urea non sub	Vrea	tawon	urea		fuzzy	59.0	False	6	
563	antracol 1 kg	antracol 1 kg	Nitralite	pihc	nitrogen		fuzzy	44.0	False	9	
564	posar	posar	Others				Others	38.0	False	3	
565	sidafos	sidafos	KSP	tawon	fosfat		fuzzy	43.0	False	5	
566	supremo	supremo	Others				Others	32.0	False	5	
567	prevathon	prevathon	Vrea	tawon	urea		fuzzy	50.0	False	6	
568	tabas	tabas	Brucite	basf	mg		fuzzy	40.0	False	3	
569	Sankill	sankill	Others				Others	32.0	False	6	
570	curacron	curacron	Others				Others	39.0	False	5	
571	Alika	alika	Others				Others	34.0	False	4	
572	Abolisi	abolisi	Others				Others	29.0	False	5	
573	topsin	topsin	Others				Others	37.0	False	5	
574	king tonik	king tonik	ZK Petro	pihc	zk		fuzzy	46.0	False	8	
575	super sonic	super sonic	Others				Others	31.0	False	7	
576	Mesran	mesran	Mestac	laoying	nitrogen		levenshtein	43.0	False	2	0.6666666667
577	air botol besar	air botol besar	Vrea	tawon	urea		fuzzy	47.0	False	10	
578	aqucui botol tanggung	aqucui botol tanggung	Urecote	pak tani	urea		fuzzy	43.0	False	16	
579	HK gelas	hk gelas	Others				Others	38.0	False	5	
580	aqucui gelas	aqucui gelas	Brucite	basf	mg		fuzzy	44.0	False	8	
581	Bensin	bensin	Others				Others	31.0	False	5	
582	surya 16	surya 16	Others				Others	31.0	False	5	
583	surya 12	surya 12	Others				Others	31.0	False	5	
584	dji sam soe 16	dji sam soe 16	Others				Others	35.0	False	10	
585	diplomat	diplomat	Others				Others	36.0	False	5	
586	gudang garam internasional12	gudang garam internasional 12	CANTIK CALCINIT	basf	nitrogen		fuzzy	41.0	False	20	
587	dji sam soe kretek 	dji sam soe kretek 	Others				Others	38.0	False	14	
588	apache 16	apache 16	Others				Others	32.0	False	7	
589	apache 12	apache 12	Others				Others	32.0	False	7	
590	apache kretek	apache kretek	Others				Others	39.0	False	8	
591	surya pro mild	surya pro mild	Urea Petro	pihc	urea		fuzzy	53.0	False	8	
592	surya pro merah	surya pro merah	Others				Others	29.0	False	9	
593	U mild	u mild	Others				Others	33.0	False	6	
594	geo mild	geo mild	Others				Others	38.0	False	6	
595	clas mild	clas mild	Brucite	basf	mg		fuzzy	42.0	False	7	
596	sampoerna 12	sampoerna 12	Others				Others	39.0	False	8	
597	LA 16	la 16	Others				Others	29.0	False	5	
598	LA12	la 12	Others				Others	27.0	False	5	
599	LA bold 16	la bold 16	Others				Others	32.0	False	7	
600	penamas12	penamas 12	Others				Others	36.0	False	8	
601	pundimas12	pundimas 12	Others				Others	38.0	False	9	
602	menara	menara	MerokeZA	mutiara	za		fuzzy	40.0	False	4	
603	grendel	grendel	Others				Others	36.0	False	5	
604	Djaya	djaya	Others				Others	26.0	False	4	
605	Aga	aga	Others				Others	29.0	False	3	
606	Gudang garam merah	gudang garam merah	Others				Others	31.0	False	12	
607	oepet 12	oepet 12	Others				Others	36.0	False	6	
608	sanky 900	sanky 900	Others				Others	32.0	False	8	
609	lentera 400ml	lentera 400 ml	ENTEC 13-10-20	basf	majemuk	 13-10-20	fuzzy	44.0	False	9	
610	lentera 400 botol	lentera 400 botol	ENTEC 13-10-20	basf	majemuk	 13-10-20	fuzzy	41.0	False	11	
611	sinai refil 900	sinai refil 900	Others				Others	38.0	False	11	
612	Bear Brand	bear brand	YaraVera	yara	urea		fuzzy	43.0	False	7	
613	furadan 2.kg	furadan 2kg	Urea Daun Buah	pihc	urea		fuzzy	40.0	False	7	
614	air mineral	air mineral	Urea Nitrea	pihc	urea		fuzzy	44.0	False	7	
615	sangkil	sangkil	Others				Others	39.0	False	6	
616	alfatox 80.ml	alfatox 80ml	Others				Others	34.0	False	9	
617	tebbas. 100.ml	tebbas  100ml	Brucite	basf	mg		fuzzy	50.0	False	10	
618	nurelle	nurelle	Others				Others	36.0	False	4	
619	kanon. 	kanon  	KSP	tawon	fosfat		fuzzy	43.0	False	6	
620	diazinon	diazinon	Others				Others	39.0	False	6	
621	mawong	mawong	Others				Others	38.0	False	5	
622	temex	temex	Others				Others	30.0	False	4	
623	COZENE	cozene	Others				Others	37.0	False	5	
624	saromyl 35 sd	saromyl 35 sd	Others				Others	34.0	False	10	
625	MIPCINTA 50 WP	mipcinta 50 wp	Others				Others	35.0	False	10	
626	ALLY PLUS	ally plus	Mestikali	laoying	kalium		fuzzy	42.0	False	7	
627	regents 0.3 GR	regents 03 gr	Urea Petro	pihc	urea		fuzzy	42.0	False	9	
628	furadan. 1.kg	furadan  1kg	Urea Daun Buah	pihc	urea		fuzzy	44.0	False	8	
629	jordan 5 gr	jordan 5 gr	Borat	mahkota	mikro		fuzzy	40.0	False	8	
630	avolution	avolution	Nitroplus (ZA)	tawon	za		fuzzy	40.0	False	7	
631	sampuerna baru	sampuerna baru	YaraVera	yara	urea		fuzzy	50.0	False	10	
632	djisamsu refel	djisamsu refel	Others				Others	32.0	False	10	
633	djisamsu Kretek 16	djisamsu kretek 16	Others				Others	36.0	False	13	
634	djisamsu 12	djisamsu 12	Others				Others	31.0	False	9	
635	pupuk npk. 20.KG	pupuk npk  20kg	Others				Others	33.0	False	12	
636	urea granol	urea granol	Urea PIM	pihc	urea		fuzzy	48.0	False	5	
637	urea petro	urea petro	Urea Petro	pihc	urea		levenshtein	67.0	False	0	1.0
638	gula pasir merah	gula pasir merah	Others				Others	36.0	True	10	
639	oepet 10 lama	oepet 10 lama	ENTEC 13-10-20	basf	majemuk	 13-10-20	fuzzy	45.0	False	8	
640	oepet bold 12	oepet bold 12	Others				Others	39.0	False	9	
641	djisamsoe kretek 16	djisamsoe kretek 16	Others				Others	38.0	False	14	
642	sampoerna aga 12	sampoerna aga 12	YaraVera	yara	urea		fuzzy	47.0	False	11	
643	marlboro light	marlboro light	MerokeROCK	mutiara	fosfat		fuzzy	41.0	False	10	
644	marlboro merah	marlboro merah	Others				Others	26.0	False	9	
645	apache filter 12	apache filter 12	Others				Others	38.0	False	11	
646	apache filter 16	apache filter 16	Others				Others	38.0	False	11	
647	air mineral HK	air mineral hk	Petro BioFertil	pihc	organik		fuzzy	43.0	False	10	
648	minyak goreng	minyak goreng	Others				Others	42.0	True	9	
649	LA Bold 20	la bold 20	Others				Others	32.0	False	7	
650	djarum 76 kretek 12	djarum 76 kretek 12	Others				Others	35.0	False	14	
651	oepet 10kretek	oepet 10 kretek	Urea Petro	pihc	urea		fuzzy	46.0	False	10	
652	chief	chief	Brucite	basf	mg		fuzzy	40.0	False	4	
653	oe bold	oe bold	Others				Others	29.0	False	6	
654	GL	gl	Others				Others	17.0	True	3	
655	76	76	Others				Others	11.0	True	3	
656	pundimas biru	pundimas biru	Others				Others	31.0	False	9	
657	Fostin 400ml	fostin 400 ml	Others				Others	37.0	False	8	
658	Bionik	bionik	Others				Others	35.0	False	4	
659	Ziban	ziban	Others				Others	30.0	False	4	
660	Dharmabas 400ml	dharmabas 400 ml	Others				Others	39.0	False	12	
